GeneSymbol	PosteriorP	Selected	ConvergenceIter	KnownCancerGene		BestSSN
PPP2CA	0.05297087444577969	true	-1	false	Set(MYC	any	PPP2CA, MYC	any	RB1, CCNE1	any	RB1)	7.409186644346458
CASP1	0.052959879230032536	true	-1	false	Set(MYC	any	RB1, CASP1	any	TP53, RB1	any	TP53)	7.386203769341244
FOXA1	0.05277200182108316	true	-1	true	Set(FOXA1	any	TP53, MYC	any	TP53, RNF144B	any	TP53)	7.160833458055891
CHD3	0.05265503494380186	true	-1	true	Set(CHD3	any	TP53, MYC	any	RB1, RB1	any	TP53)	7.140236199209742
CCNA2	0.05257406234496964	true	-1	false	Set(CCNA2	any	TP53, CCNA2	any	CCNE1, MYC	any	TP53)	7.348942033718183
MYB	0.0525483844439133	true	-1	true	Set(MYC	any	TP53, MYB	any	MYC, BCAT1	any	MYC)	7.195211431382387
GADD45A	0.052187372713083435	true	-1	false	Set(MYC	any	TP53, GADD45A	any	MYC, MYC	any	TAF4B)	7.240068807671685
NDRG1	0.052110016077971	true	-1	true	Set(MYC	any	NDRG1, NDRG1	any	TP53, MYC	any	TAF4B)	7.236407612641503
COPS5	0.05203654201704894	true	-1	false	Set(MYC	any	TP53, COPS5	any	TP53, COPS5	any	WNK1)	7.10456122317216
RAC1	0.05175422159543808	true	-1	true	Set(MYC	any	TP53, MYC	any	RAC1, BCAT1	any	MYC)	7.119995320108289
ERBB2	0.05168167610780311	true	-1	true	Set(MYC	any	TP53, ERBB2	any	MYC, MYC	any	TAF4B)	7.477852580003454
RIF1	0.05157837044591018	true	-1	false	Set(MYC	any	TP53, ID2	any	RIF1, ID2	any	MYC)	7.163247681580287
NLRC4	0.05109198983726321	true	-1	false	Set(NLRC4	any	TP53, CCNE1	any	RB1, RB1	any	TP53)	7.542789114557823
ESR1	0.05048105846022666	true	-1	true	Set(MYC	any	TP53, RB1	any	TP53, ESR1	any	MYC)	7.147642729002471
MET	0.04995892058166074	true	-1	true	Set(MYC	any	RB1, CCNE1	any	RB1, MET	any	RB1)	7.298311656043115
KAT5	0.049883558437519404	true	-1	false	Set(KAT5	any	TP53, CCNE1	any	RB1, RB1	any	TP53)	7.29972820888781
ZHX1	0.049786725726593595	true	-1	false	Set(TP53	any	ZHX1, CCNE1	any	RB1, RB1	any	TP53)	7.292789114557823
TRAF6	0.04972092443245851	true	3141	false	Set(MYC	any	TP53, RNF144B	any	TP53, TP53	any	TRAF6)	7.156517085710072
FOXM1	0.04971713439898978	true	3141	false	Set(MCL1	any	TP53, CCNB1	any	FOXM1, CCNB1	any	TP53)	7.398081191255106
UBE2D1	0.049017048809534225	true	3114	true	Set(MYC	any	TP53, AKT1	any	MYC, AKT1	any	UBE2D1)	6.956885673257579
ABL1	0.04886957584852791	true	3105	true	Set(ABL1	any	RB1, MYC	any	RB1, CCNE1	any	RB1)	7.7233509053555895
SERPINE1	0.04879209540688145	true	3108	false	Set(MYC	any	RB1, SERPINE1	any	TP53, RB1	any	TP53)	7.396409209725942
PIAS2	0.04798490884154771	true	3059	false	Set(PIAS2	any	TP53, MYC	any	RB1, RB1	any	TP53)	7.3927064875104165
RCHY1	0.04772873025641	true	3056	false	Set(MYC	any	TP53, RCHY1	any	TP53, BCAT1	any	MYC)	7.195211431382387
SMN1	0.04765465770082977	true	3040	false	Set(MYC	any	TP53, MYC	any	NDRG2, SMN1	any	TP53)	7.011083612876279
E2F1	0.047639299872743956	true	3070	false	Set(MYC	any	RB1, E2F1	any	RB1, RB1	any	TP53)	7.147642729002471
